Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,AvgMonthSpend,Age,CountryRegionName_Australia,CountryRegionName_Canada,CountryRegionName_France,CountryRegionName_Germany,CountryRegionName_United Kingdom,CountryRegionName_United States,Education_Bachelors,Education_Graduate Degree,Education_High School,Education_Partial College,Education_Partial High School,Occupation_Clerical,Occupation_Management,Occupation_Manual,Occupation_Professional,Occupation_Skilled Manual
0.0,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,0.05291168191414494,1.0,0.4752241623407265,0.37142857142857144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.4,0.0,0.0,0.8961822660098523,0.0,0.2633317602642755,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.6000000000000001,0.0,0.0,0.533893384940183,0.0,0.40962718263331777,0.27142857142857135,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,0.0,0.0,0.07975897255453904,0.0,0.17319490325625297,0.24285714285714288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.4,0.3333333333333333,0.3333333333333333,0.5502199155524279,1.0,0.37706465313827264,0.3142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.4,0.0,0.6666666666666666,0.542566854327938,1.0,0.8135913166588011,0.24285714285714288,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.6000000000000001,0.0,0.3333333333333333,0.685204081632653,1.0,0.4336951392166113,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.2,0.0,0.6666666666666666,0.4709975369458128,0.0,0.11090136857008037,0.22857142857142854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,0.0,0.0,0.4747536945812808,0.0,0.12175554506842845,0.11428571428571427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.2,0.0,0.0,0.22422589725545392,0.0,0.3860311467673432,0.24285714285714288,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.2,0.3333333333333333,0.6666666666666666,0.31635292047853625,0.0,0.2925908447380836,0.27142857142857135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.47441942294159045,0.0,0.07220386974988191,0.37142857142857144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.4,0.3333333333333333,0.3333333333333333,0.4654644616467276,0.0,0.30108541764983476,0.5142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,0.036453201970443355,0.0,0.48796602170835257,0.3857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.05136347642505276,1.0,0.5771590372817363,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.7370073891625616,0.0,0.17272298253893315,0.09999999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.6000000000000001,0.0,0.3333333333333333,0.4861453201970444,0.0,0.22227465785748013,0.17142857142857137,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.008743842364532017,1.0,0.19867862199150554,0.24285714285714288,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.4,0.0,0.3333333333333333,0.46995953553835323,0.0,0.3874469089193018,0.2142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.4,0.0,0.3333333333333333,0.9173645320197045,1.0,0.3515809344030201,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,0.49926108374384237,1.0,0.39924492685228863,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.4,0.0,0.6666666666666666,0.2421534130893737,1.0,0.5507314771118454,0.17142857142857137,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.020891977480647417,1.0,0.31335535630014144,0.02857142857142858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06898311048557351,0.0,0.46767343086361457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.4,0.0,0.0,0.25771463757916957,1.0,0.3161868806040582,0.057142857142857106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.6725721323011963,1.0,0.3171307220386974,0.17142857142857137,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.6837790288529205,1.0,0.4686172722982538,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.2,0.0,0.0,0.2586118930330753,0.0,0.3638508730533272,0.4571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.4750615763546798,1.0,0.3898065125058987,0.34285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.4,0.0,0.0,0.5226073187895848,1.0,0.4752241623407265,0.17142857142857137,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.7342364532019704,1.0,0.44596507786691797,0.12857142857142856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.2,0.3333333333333333,0.6666666666666666,0.4678483462350458,1.0,0.3596035865974514,0.5142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.4945021111893033,0.0,0.20386974988201967,0.5142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.2,0.0,0.6666666666666666,0.7129486277269529,1.0,0.21802737140160433,0.4714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.6000000000000001,0.0,0.6666666666666666,0.6829257565095004,1.0,0.45162812647475237,0.29999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9775950035186488,0.0,0.5681925436526662,0.08571428571428569,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.6000000000000001,0.0,0.0,0.9820900774102744,1.0,0.38886267107125994,0.15714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.4,0.3333333333333333,0.3333333333333333,0.2937280084447572,0.0,0.3723454459650779,0.15714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.2,0.0,0.0,0.3030172413793104,1.0,0.3492213308164227,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0930066854327938,1.0,0.31099575271354407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.4,0.3333333333333333,0.3333333333333333,0.4601864883884589,0.0,0.3006134969325154,0.18571428571428572,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.4,0.0,0.6666666666666666,0.2787913441238564,0.0,0.2633317602642755,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.5036681914144968,0.0,0.07456347333647928,0.17142857142857137,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,0.0,0.0,0.25140745953553834,1.0,0.24964605946201024,0.08571428571428569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.24376319493314566,0.0,0.4242567248702218,0.5571428571428572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.4,0.0,0.0,0.2844123856439128,0.0,0.37848041529023124,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.6000000000000001,0.0,0.6666666666666666,0.45921006333567915,1.0,0.30297310051911275,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.2,0.0,0.6666666666666666,0.5321780436312455,0.0,0.45162812647475237,0.27142857142857135,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.2,0.0,0.0,0.06324771287825473,1.0,0.5054270882491743,0.09999999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.4,0.0,0.3333333333333333,0.3091924700914849,1.0,0.3817838603114674,0.3285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.4,0.0,0.0,0.4936048557353976,0.0,0.536101934874941,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.4,0.0,0.0,0.9307705840957071,1.0,0.4063237376120812,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.6000000000000001,0.0,0.0,0.7044159042927516,0.0,0.26097215667767815,0.0714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.2,0.0,0.0,0.4516009852216749,1.0,0.3761208117036339,0.22857142857142854,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,0.5204081632653061,1.0,0.6120811703633788,0.18571428571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.4,0.0,0.0,0.7580665024630542,0.0,0.18735252477583764,0.18571428571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.029354327938071773,0.0,0.3817838603114674,0.2142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.7607758620689655,1.0,0.38508730533270397,0.4714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,0.0,0.0,0.3210679099225897,0.0,0.3322321849929213,0.0714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.4,0.0,0.0,0.7199859254046446,0.0,0.383199622463426,0.12857142857142856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.2,0.3333333333333333,0.6666666666666666,0.2552603800140746,0.0,0.19348749410099098,0.37142857142857144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.4,0.0,0.0,0.23975193525686136,1.0,0.318546484190656,0.0714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.2,0.0,0.0,0.2723610133708656,0.0,0.31146767343086346,0.24285714285714288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.4,0.0,0.0,0.9344563687543982,0.0,0.10712600283152396,0.12857142857142856,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,0.6000000000000001,0.0,0.0,0.7166344123856438,0.0,0.24256724870221813,0.08571428571428569,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.2,0.0,0.6666666666666666,0.9600897255453905,1.0,0.5847097687588483,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.283893384940183,1.0,0.5932043416705994,0.09999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.6000000000000001,0.0,0.3333333333333333,0.5201794510907811,1.0,0.4747522416234071,0.18571428571428572,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.2,0.0,0.0,0.23396375791695986,1.0,0.3714016045304387,0.057142857142857106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.2,0.0,0.0,0.06178747361013373,1.0,0.15809344030202954,0.29999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.4,0.0,0.6666666666666666,0.46472554539057,1.0,0.41057102406795654,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9204609429978888,1.0,0.37517697026899466,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.2,0.0,0.0,0.24130893736805067,0.0,0.11562057574327511,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.6814303307529909,1.0,0.508258612553091,0.27142857142857135,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.2,0.0,0.0,0.9663089373680506,0.0,0.3728173666823973,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.05938599577762141,1.0,0.46342614440773966,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.2,0.0,0.0,0.6852128782547502,1.0,0.2501179801793296,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.4,0.0,0.0,0.7115587614356087,0.0,0.4398301085417651,0.2142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0587966220971147,1.0,0.5351580934403017,0.22857142857142854,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.4,0.0,0.0,0.7476073187895848,1.0,0.20198206701274213,0.02857142857142858,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.760890218156228,0.0,0.25908447380840016,0.12857142857142856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.4766977480647432,0.0,0.0740915526191599,0.6285714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.4,0.0,0.6666666666666666,0.49258444757213227,0.0,0.20622935346861704,0.37142857142857144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.5241291344123856,1.0,0.3006134969325154,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.946472554539057,1.0,0.39546956111373266,0.3857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.24460767065446867,1.0,0.3421425200566306,0.5285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.2937719915552428,1.0,0.36479471448796597,0.01428571428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.002102392681210402,1.0,0.7673430863614912,0.09999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.2,0.0,0.6666666666666666,0.25089725545390573,1.0,0.4992921189240205,0.12857142857142856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.2,0.0,0.0,0.4705752990851513,0.0,0.1175082586125531,0.042857142857142816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.4,0.0,0.0,0.8967452498240674,1.0,0.3459178857951861,0.24285714285714288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.24451090781140042,1.0,0.4077394997640398,0.3857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.4,0.0,0.0,0.9338406052076004,1.0,0.3581878244454928,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.6000000000000001,0.0,0.0,0.7037297677691766,1.0,0.7984898537045777,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.7076354679802955,1.0,0.19631901840490773,0.27142857142857135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.2,0.0,0.0,0.025325475017593246,0.0,0.3194903256252948,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.6000000000000001,0.0,0.6666666666666666,0.7200475017593244,1.0,0.2789051439358188,0.22857142857142854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.3021199859254047,1.0,0.47428032090608774,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.4,0.0,0.0,0.741484869809993,1.0,0.6116092496460594,0.18571428571428572,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.7358374384236454,0.0,0.2958942897593202,0.22857142857142854,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.4,0.0,0.6666666666666666,0.24317382125263895,0.0,0.3973572439830111,0.4571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.4,0.0,0.0,0.7583831808585503,0.0,0.34544596507786673,0.09999999999999998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.300378254750176,0.0,0.32515337423312873,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.2,0.3333333333333333,0.6666666666666666,0.0830313159746657,0.0,0.46342614440773966,0.24285714285714288,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.4,0.0,0.0,0.7471147079521464,0.0,0.2435110901368569,0.22857142857142854,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,0.0,0.0,0.2684201266713582,1.0,0.4549315714959885,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.0,0.2,0.0,0.3333333333333333,0.27846586910626325,1.0,0.36337895233600737,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.2,0.0,0.0,0.07550140745953551,1.0,0.3298725814063239,0.3857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.2,0.0,0.0,0.7608550316678395,0.0,0.20386974988201967,0.042857142857142816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.2,0.0,0.6666666666666666,0.048882828993666444,1.0,0.22888154789995285,0.37142857142857144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.03583743842364531,1.0,0.18216139688532307,0.41428571428571426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.2,0.0,0.0,0.9594651653764955,1.0,0.2925908447380836,0.11428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
